longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-118.01,33.85,0.5490196078431372,3061.0,612.0,0.06707026542223717,640.0,0.28500986193293887,0.371546921455994
-121.25,37.94,0.5294117647058824,964.0,232.0,0.021833571568709884,218.0,0.12599826209293669,0.08433161100366596
-117.68,34.15,0.45098039215686275,1033.0,189.0,0.013537374926427311,204.0,0.25323788637398104,0.409278724623816
-118.14,33.89,0.7450980392156862,1744.0,339.0,0.02928893747022058,330.0,0.28093405608198513,0.37216547560628616
-122.25,38.05,0.5686274509803921,1255.0,297.0,0.021749488494632697,307.0,0.08115750127584448,0.2736091809930681
-118.25,33.79,0.7254901960784313,1730.0,460.0,0.048235656828946996,424.0,0.15385305030275448,0.27917616834569753
-122.05,37.93,0.0784313725490196,4274.0,1153.0,0.04204153703859413,881.0,0.2446449014496352,0.5185566245087649
-121.28,37.94,0.7647058823529411,2806.0,685.0,0.06348272092827714,635.0,0.09527454793726985,0.08804293590541894
-118.4,34.17,0.5098039215686274,3588.0,911.0,0.05291628128591048,871.0,0.20009379180976816,0.5587626442777556
-118.21,33.83,0.7254901960784313,793.0,193.0,0.016760559432719528,187.0,0.16439773244506978,0.33216564055405956
-116.97,33.94,0.5490196078431372,3197.0,632.0,0.048179601446228876,603.0,0.17539758072302453,0.15711481602137722
-118.3,34.02,0.6470588235294117,3184.0,772.0,0.06925642534824407,705.0,0.07800582060937092,0.2525783398831345
-117.08,32.65,0.5294117647058824,2296.0,603.0,0.035707278791445946,550.0,0.12801892387691205,0.224331033686459
-118.2,33.86,0.5098039215686274,2732.0,867.0,0.047282715322738866,794.0,0.14803933738844982,0.29938227058857486
-122.39,40.64,0.23529411764705882,3604.0,704.0,0.04470416771770509,670.0,0.13201197224865863,0.13134172642587041
-122.5,37.76,0.8235294117647058,2108.0,456.0,0.03632388800134533,447.0,0.18211472945200757,0.6210304287405001
-120.1,39.17,0.6274509803921569,1849.0,384.0,0.006025953642198492,92.0,0.08333678156163364,0.26556797703926993
-116.36,33.78,0.09803921568627451,24121.0,4522.0,0.11695955604136887,2221.0,0.1986179500972401,0.46247438154894205
-121.44,38.47,0.29411764705882354,1215.0,223.0,0.0219737100255052,233.0,0.25239651866870805,0.1668054977092878
-117.92,33.85,0.8431372549019608,1231.0,258.0,0.019030802432803612,244.0,0.18858360574336908,0.3197945575482163
-117.71,34.08,0.5490196078431372,1276.0,283.0,0.03399758961854312,316.0,0.1446393842843547,0.24598042894668476
-118.43,34.01,0.8235294117647058,1487.0,242.0,0.01883460859329017,247.0,0.33381608529537526,0.9789670970428987
-118.18,34.04,0.8431372549019608,1079.0,275.0,0.03492250343339219,249.0,0.17529413387401555,0.2612380979872248
-118.09,33.77,0.49019607843137253,1388.0,409.0,0.01435017797584013,392.0,0.08976427911339156,0.0969088787262733
-120.77,37.64,0.13725490196078433,3294.0,667.0,0.0637349701505087,652.0,0.14770830747162111,0.16866116016016428
-124.15,40.59,0.7450980392156862,1186.0,238.0,0.015022842568457637,212.0,0.1099226217569413,0.1331973888767469
-121.43,37.76,0.11764705882352942,2125.0,508.0,0.03797752179153003,464.0,0.21594874553454435,0.273402996276304
-118.16,34.03,0.7647058823529411,2201.0,636.0,0.07508618515092912,595.0,0.12821202466172882,0.26474323817221374
-118.29,34.05,0.7647058823529411,907.0,349.0,0.039883404803946296,323.0,0.09359870898332438,0.26556797703926993
-122.04,36.96,0.6078431372549019,1438.0,306.0,0.02239412539589114,293.0,0.2549275182411277,0.3855674821959497
-118.03,33.98,0.8823529411764706,1974.0,465.0,0.024580285321898036,441.0,0.1557150935849161,0.45731976362984067
-120.96,37.65,0.6470588235294117,1700.0,325.0,0.02715883292693181,326.0,0.13438435331926457,0.16598075884223157
-118.3,33.86,0.6666666666666666,2016.0,365.0,0.030269906667787776,369.0,0.32225762403277197,0.4437115723234131
-123.79,39.44,0.6862745098039215,1330.0,273.0,0.021244990050169568,286.0,0.15733576088605677,0.1872177846689292
-121.25,37.98,0.7450980392156862,1765.0,414.0,0.02951315900109308,414.0,0.07124039668418367,0.06866157252959781
-118.42,33.99,0.6666666666666666,1701.0,482.0,0.03993946018666442,494.0,0.22241762182590585,0.5558760582430589
-121.23,37.92,0.5294117647058824,590.0,129.0,0.00874463970402758,99.0,0.09626763768775605,0.14577465659935424
-118.1,33.84,0.6862745098039215,1557.0,270.0,0.019451217803189553,251.0,0.2787409828829947,0.4218559923464233
-121.24,37.93,0.39215686274509803,1185.0,237.0,0.026822500630623056,245.0,0.10961228120991436,0.10309442022919493
-117.08,32.58,0.411764705882353,2128.0,477.0,0.03971523865579192,450.0,0.1909490903573744,0.23917633329347093
-123.43,40.22,0.37254901960784315,133.0,35.0,0.002354326074161271,37.0,0.2155211652253073,0.10824903814829628
-117.83,33.81,0.5294117647058824,1972.0,315.0,0.027102777544213683,326.0,0.339988413952911,0.45195896099397526
-121.3,38.58,0.29411764705882354,1537.0,435.0,0.03144706970486841,375.0,0.1480807161280534,0.15608389243755696
-122.48,37.67,0.27450980392156865,2897.0,728.0,0.06550071470612966,720.0,0.1993558709535041,0.5952573391449932
-118.19,33.98,0.7647058823529411,973.0,272.0,0.03514672496426469,258.0,0.16010123998289683,0.2948462068197657
-117.88,33.85,0.3333333333333333,2705.0,713.0,0.07631940357072788,674.0,0.15696335222962443,0.3814437878606686
-122.34,37.57,0.9999999999999999,2547.0,373.0,0.024468174556461785,359.0,0.5351581357498518,1.0
-117.93,33.84,0.43137254901960786,2870.0,653.0,0.04700243840914824,598.0,0.18828705810954333,0.3606191314674991
-121.62,39.79,0.19607843137254904,3835.0,727.0,0.04072423554471818,658.0,0.14051530323719674,0.1694858990272205
-118.32,33.95,0.8431372549019608,2131.0,360.0,0.029064715939348076,330.0,0.3166370119032841,0.3191760033979241
-122.15,37.75,0.8431372549019608,1938.0,399.0,0.026430112951596176,331.0,0.1879353388229128,0.24907319969814556
-118.0,34.15,0.8235294117647058,2583.0,633.0,0.043190672384315704,617.0,0.1408118508710225,0.3367017043228688
-122.48,37.79,0.9999999999999999,1647.0,236.0,0.015219036407971075,227.0,0.5991779423732088,1.0
-122.49,37.86,0.6666666666666666,2729.0,538.0,0.02707474985285462,528.0,0.4322009351595151,1.0
-119.64,36.85,0.27450980392156865,2397.0,353.0,0.03517475265562375,347.0,0.30968538364988074,0.2934029138024173
-118.25,33.89,0.6666666666666666,1582.0,391.0,0.05476610891560862,404.0,0.13474296906249572,0.15773337017166938
-122.21,37.78,0.9411764705882353,898.0,244.0,0.021749488494632697,245.0,0.17611481220948677,0.2525783398831345
-117.97,33.86,0.21568627450980393,1370.0,367.0,0.028560217494884948,296.0,0.21704528213403956,0.2612380979872248
-118.78,34.25,0.23529411764705882,1841.0,237.0,0.023262983828022086,231.0,0.5019654901311706,0.8035039030766884
-120.96,37.48,0.6078431372549019,1256.0,212.0,0.019030802432803612,236.0,0.17134246424187255,0.2492793844149096
-121.85,36.6,0.7843137254901961,3138.0,717.0,0.05288825359455142,642.0,0.1369981103708915,0.25855769666929207
-122.55,38.07,0.0784313725490196,1495.0,235.0,0.01547128563020264,201.0,0.4291871836250535,0.6804116271685478
-117.87,33.84,0.1764705882352941,3381.0,729.0,0.044311780038678215,636.0,0.3366367360450201,0.45443317759514396
-122.24,40.16,0.35294117647058826,2500.0,509.0,0.03615572185319095,494.0,0.10586750527578932,0.08268213326955352
-121.23,37.84,0.5294117647058824,1347.0,241.0,0.019899660864934554,225.0,0.2428173404504766,0.29010395833419245
-121.47,38.72,0.49019607843137253,1708.0,299.0,0.025449143754028982,290.0,0.24294837312588796,0.1748467016630859
-118.17,33.78,0.8431372549019608,2364.0,746.0,0.08915608621317862,672.0,0.09779865105308892,0.27319681155953995
-116.41,33.74,0.3137254901960784,4289.0,893.0,0.02676644524790493,440.0,0.1355843367677687,0.3356707807390485
-118.1,34.18,0.7450980392156862,2321.0,336.0,0.024580285321898036,339.0,0.49729658901256535,0.8969055797708051
-119.79,36.72,0.7843137254901961,1562.0,322.0,0.025897586815773983,277.0,0.05550268272161764,0.06000181442550752
-118.41,33.89,0.6666666666666666,1194.0,292.0,0.014125956444967629,295.0,0.5918056302671688,1.0
-117.91,33.61,0.7254901960784313,1232.0,178.0,0.01140727038313854,171.0,0.7293071819699039,1.0
-122.21,37.44,0.6666666666666666,1140.0,193.0,0.013537374926427311,199.0,0.28902359967448726,1.0
-122.09,37.69,0.8235294117647058,500.0,110.0,0.007567476666946943,120.0,0.19396973834843662,0.27835142947864133
-123.02,38.81,0.6666666666666666,956.0,213.0,0.013593430309145437,215.0,0.17414242562171556,0.2589700661028202
-117.06,33.03,0.43137254901960786,2023.0,309.0,0.01891869166736736,340.0,0.45457304037185703,0.5162885926243603
-118.19,33.8,0.7843137254901961,2125.0,591.0,0.04487233386585947,555.0,0.17202521344533178,0.3620624244848475
-118.37,34.06,0.9999999999999999,843.0,160.0,0.00924913814849071,151.0,0.27718928014786004,0.8886581911002429
-118.25,34.11,0.9999999999999999,125.0,42.0,0.0026906583704700243,40.0,0.20259030909918485,0.31958837283145225
-122.29,40.47,0.37254901960784315,2858.0,612.0,0.03977129403851005,589.0,0.10108826085157448,0.09897072589391384
-122.72,38.42,0.49019607843137253,3604.0,734.0,0.07292805291628128,704.0,0.17910097791754598,0.26556797703926993
-118.06,34.12,0.6666666666666666,2053.0,369.0,0.029176826704784328,375.0,0.25431373360367443,0.5369070643007658
-117.86,33.74,0.7254901960784313,2415.0,642.0,0.09078169231200425,599.0,0.20172825202411004,0.3105162452938338
-116.21,33.72,0.5294117647058824,2488.0,714.0,0.08094397264497323,676.0,0.12530861643287677,0.11113562418299305
-122.46,37.65,0.39215686274509803,2751.0,502.0,0.05672804731074301,491.0,0.3280920263168784,0.6348448047636918
-121.88,37.67,0.47058823529411764,2244.0,301.0,0.026177863729364613,324.0,0.4105115791506324,0.5812367784050375
-118.23,34.23,0.6470588235294117,2377.0,362.0,0.029485131309734017,362.0,0.3793120094895243,0.7259784495734039
-118.36,33.97,0.35294117647058826,4651.0,1281.0,0.08167269262030886,1121.0,0.15050826885146412,0.26288757572133725
-121.82,37.28,0.6274509803921569,2873.0,489.0,0.05445780431065893,475.0,0.3152370312133626,0.3327841947043517
-117.66,33.57,0.29411764705882354,2483.0,443.0,0.03794949410017097,400.0,0.3485882953338575,0.41072201764116434
-117.08,32.7,0.7058823529411764,2176.0,418.0,0.03637994338406345,375.0,0.16379774072081765,0.17299103921220943
-118.06,33.82,0.45098039215686275,3983.0,675.0,0.04386333697693321,638.0,0.28592019420421794,0.40907253990705195
-122.53,37.92,0.8039215686274509,1741.0,301.0,0.020179937778525184,306.0,0.34744348353815807,0.8154626166490035
-118.17,33.79,0.5294117647058824,1219.0,408.0,0.05081420443398077,348.0,0.08682638860153653,0.21299087426443603
-118.26,34.12,0.9999999999999999,1942.0,476.0,0.0384539925446341,477.0,0.1541289085667784,0.4002065970861976
-122.09,37.67,0.6274509803921569,2431.0,655.0,0.051879256705625154,603.0,0.1518599743451815,0.2865988181492035
-118.14,34.68,0.6274509803921569,2815.0,485.0,0.040471986322486615,489.0,0.2598584847105557,0.21567127558236873
-118.41,34.04,0.9999999999999999,2113.0,332.0,0.022338070013173016,327.0,0.7363277747893133,1.0
-118.19,34.05,0.9019607843137254,1273.0,264.0,0.033352952717284674,260.0,0.13362574309319875,0.22247537123558253
-119.7,36.8,0.588235294117647,1746.0,321.0,0.03315675887777124,360.0,0.15125998262092938,0.1059810062638917
-118.2,33.96,0.8235294117647058,1233.0,306.0,0.03326886964320749,282.0,0.1611839836691908,0.30165030247297947
-121.85,39.73,0.3137254901960784,3425.0,827.0,0.06911628689144875,758.0,0.030303030303030304,0.15237256753580397
-121.82,36.61,0.45098039215686275,2437.0,438.0,0.03999551556938255,444.0,0.2276934111253638,0.31773271038057577
-114.57,33.57,0.37254901960784315,1454.0,326.0,0.01740519633397797,262.0,0.09828140301513084,0.10412534381301519
-122.11,37.64,0.13725490196078433,3592.0,849.0,0.05336472434765548,746.0,0.2186797423483814,0.37711390880862344
-118.17,34.08,0.7450980392156862,787.0,181.0,0.020404159309397686,179.0,0.1881353360643302,0.295877130403586
-121.83,36.61,0.5098039215686274,5665.0,1281.0,0.10115193811485748,1191.0,0.17615619094909035,0.262062836854281
-122.27,37.43,0.6274509803921569,1601.0,223.0,0.017545334790773283,215.0,1.0,1.0
-117.06,32.71,0.19607843137254904,2397.0,523.0,0.04380728159421508,514.0,0.23232782996096607,0.2684545630739667
-121.67,36.93,0.411764705882353,569.0,132.0,0.015106925642534824,125.0,0.1163846015917022,0.3556706982651618
-121.44,37.75,0.29411764705882354,2229.0,458.0,0.033521118865439056,445.0,0.20566612874305185,0.32082548113203657
-118.75,34.17,0.29411764705882354,2950.0,387.0,0.03433392191485187,379.0,0.3362022592791824,0.6826796590529524
-121.83,37.32,0.3137254901960784,1887.0,664.0,0.05333669665629642,597.0,0.14243251817216318,0.30989769114354165
-117.95,33.72,0.39215686274509803,3107.0,483.0,0.04722665994002074,503.0,0.3764292906304741,0.5628863386130367
-117.28,34.16,0.6666666666666666,2028.0,456.0,0.02715883292693181,398.0,0.12950855850264137,0.15608389243755696
-118.37,33.91,0.7843137254901961,1869.0,427.0,0.03730485719891252,435.0,0.23693466297016597,0.4387631391210758
-120.44,37.29,0.3333333333333333,1260.0,268.0,0.016059867148742957,263.0,0.08429538902911685,0.17835184184807484
-118.14,34.01,0.8039215686274509,1973.0,510.0,0.051514896717957344,502.0,0.14018427332036804,0.2917534360683049
-117.12,32.71,0.45098039215686275,421.0,101.0,0.011014882704111663,113.0,0.009889518765258405,0.1985579440909522
-117.84,33.78,0.49019607843137253,2577.0,434.0,0.030353989741864963,432.0,0.28362367415621853,0.44164972515577255
-117.75,34.06,0.9999999999999999,24.0,6.0,0.0012051907284396984,7.0,0.077592033213335,0.10824903814829628
-118.01,34.1,0.5098039215686274,2424.0,542.0,0.047927352223997306,557.0,0.22817616308740568,0.3430934305425545
-118.12,34.06,0.3137254901960784,5137.0,1614.0,0.1385128506964881,1535.0,0.13517054937173284,0.34350579997608255
-118.15,33.86,0.6862745098039215,1578.0,312.0,0.02309481767986771,311.0,0.3030509924001048,0.3692788895715894
-119.97,36.44,0.3333333333333333,1128.0,237.0,0.021553294655119258,220.0,0.11566737010523993,0.04989876330406885
-118.25,34.01,0.8235294117647058,1575.0,475.0,0.055410745816867064,469.0,0.08569536971903836,0.1762899946804343
-118.43,34.25,0.6078431372549019,2433.0,553.0,0.06488410549623028,532.0,0.21644529040978744,0.2975266081376984
-122.29,40.43,0.39215686274509803,2842.0,640.0,0.04638582919924886,608.0,0.10306064743934566,0.09237281495746409
-118.13,33.97,0.6862745098039215,1759.0,295.0,0.023375094593458337,267.0,0.28960290202893757,0.488453655861213
-121.83,36.62,0.6274509803921569,2938.0,576.0,0.04240589702626195,568.0,0.206900594474559,0.3039183343573841
-121.87,37.43,0.411764705882353,3805.0,596.0,0.059278567224417725,621.0,0.3992565619784555,0.49319590434678623
-117.14,32.71,0.9999999999999999,1225.0,332.0,0.02668236217382774,321.0,0.07594378008579193,0.18824870825274947
-121.45,38.56,0.9803921568627451,1250.0,235.0,0.012584433420219176,232.0,0.14655659921932113,0.2189702310505936
-121.44,38.52,0.6862745098039215,3446.0,950.0,0.06886403766921718,847.0,0.07946097295209721,0.1127851019171055
-117.28,34.17,0.49019607843137253,3728.0,888.0,0.049384792174668575,727.0,0.08590915987365692,0.14804268848375882
-119.69,36.46,0.5490196078431372,1702.0,301.0,0.02553322682810617,280.0,0.1594874553454435,0.13237265000969067
-118.53,34.23,0.5098039215686274,2131.0,543.0,0.029765408223324644,528.0,0.188997393139405,0.4441239417569412
-118.14,34.05,0.47058823529411764,5478.0,1136.0,0.08573670786737296,1096.0,0.20081791975283103,0.6723704232147497
-122.16,37.75,0.7647058823529411,1227.0,294.0,0.025925614507133047,261.0,0.09128149956552324,0.1653622046919394
-116.92,32.84,0.29411764705882354,4675.0,834.0,0.06124050561955212,817.0,0.2874098288299472,0.3360831501725766
-118.35,33.87,0.7058823529411764,1420.0,286.0,0.02474845147005241,290.0,0.2816099088288438,0.5078350192370341
-122.01,37.98,0.5490196078431372,2001.0,373.0,0.026710389865186805,370.0,0.26324464490144966,0.36907270485482535
-117.82,33.66,0.27450980392156865,2460.0,447.0,0.02931696516157964,398.0,0.4135667094246976,0.768040131793271
-121.23,38.79,0.8627450980392156,907.0,176.0,0.012892738025168868,190.0,0.11926042399415183,0.15876429375548967
-122.73,38.44,0.6666666666666666,1120.0,297.0,0.01838616553154517,274.0,0.12982579550626888,0.2680421936404386
-118.29,34.17,0.3137254901960784,3852.0,1066.0,0.08360660332408419,993.0,0.12746720734886413,0.4956701209479549
-118.88,34.28,0.411764705882353,3369.0,771.0,0.07702009585470444,710.0,0.24465179790623576,0.34453672355990284
-119.78,36.82,0.47058823529411764,5016.0,435.0,0.05969898259480366,928.0,0.2155211652253073,0.1536096758363883
-117.7,34.0,0.27450980392156865,4905.0,711.0,0.07589898820034194,762.0,0.358767465276341,0.36721704240394887
-121.33,38.03,0.35294117647058826,1708.0,291.0,0.025309005297233667,288.0,0.3046923490710473,0.23835159442641474
-121.87,37.36,0.6470588235294117,938.0,242.0,0.02146921158104207,226.0,0.21121087984993314,0.3701036284386456
-117.92,34.07,0.5490196078431372,1699.0,399.0,0.02940104823565683,411.0,0.18705259237803618,0.37216547560628616
-117.59,33.65,0.058823529411764705,1793.0,390.0,0.0250567560750021,386.0,0.2583688500848264,0.34598001657725125
-121.46,38.65,0.13725490196078433,3746.0,767.0,0.060483757952857424,744.0,0.1864801864801865,0.18226935146659187
-118.3,33.98,0.8431372549019608,1242.0,270.0,0.022646374618122706,274.0,0.1681080260961918,0.1653622046919394
-117.84,33.76,0.49019607843137253,2110.0,409.0,0.03203565122340873,407.0,0.2668859739865657,0.44247446402282875
-122.18,37.45,0.7058823529411764,5257.0,1360.0,0.059558844138008354,1264.0,0.24138287747755205,0.7820606925332267
-122.32,37.94,0.8823529411764706,1901.0,295.0,0.023262983828022086,352.0,0.34618143198024853,0.4037117372711865
-121.35,38.02,0.27450980392156865,3583.0,644.0,0.061100367162756804,643.0,0.201935145722128,0.25917625081958423
-120.8,37.61,0.5686274509803921,918.0,154.0,0.013060904173323245,139.0,0.23923118301816526,0.32989760866965495
-118.28,34.05,0.588235294117647,1525.0,730.0,0.07026542223717032,652.0,0.07831616115639785,0.30412451907414817
-119.2,34.25,0.47058823529411764,195.0,59.0,0.0038397937161915967,43.0,0.23372091419428698,0.3556706982651618
-120.02,36.95,0.47058823529411764,2115.0,482.0,0.05529863505143081,474.0,0.09263320505924057,0.08020791666838487
-121.38,38.65,0.6470588235294117,825.0,173.0,0.00986574735839009,130.0,0.18523192783547815,0.1948466191891992
-119.77,36.76,0.8235294117647058,1945.0,413.0,0.04173323243364444,422.0,0.0701714459110909,0.08165120968573325
-122.19,37.79,0.9019607843137254,1229.0,243.0,0.016228033296897336,256.0,0.16906663356367502,0.37752627824215157
-121.43,37.75,0.5686274509803921,1912.0,451.0,0.029765408223324644,388.0,0.11327429966483223,0.22680525028762766
-117.08,32.67,0.588235294117647,3008.0,764.0,0.05843773648364584,757.0,0.14250148273816915,0.21278468954767196
-122.4,37.78,0.6078431372549019,352.0,132.0,0.008688584321309454,105.0,0.143053199266217,0.6907208630067505
-118.28,33.93,0.8235294117647058,269.0,74.0,0.008184085876846325,79.0,0.12392932511275707,0.1558777077207929
-122.25,37.8,0.6862745098039215,1678.0,606.0,0.04602146921158104,543.0,0.11933628501675843,0.20969191879621116
-119.81,36.77,0.9215686274509803,1805.0,329.0,0.020684436222988312,331.0,0.14348077957545413,0.1317540958593985
-118.41,33.92,0.6078431372549019,2590.0,607.0,0.03164326354438185,555.0,0.2574723107267486,0.7072156403478749
-122.01,36.98,0.9019607843137254,1250.0,249.0,0.016928725580873903,234.0,0.24425869988000165,0.5160824079075963
-122.29,37.88,0.9999999999999999,2159.0,424.0,0.02301073460579052,388.0,0.23377608584709175,0.41938177574525465
-117.17,32.81,0.6274509803921569,3064.0,506.0,0.03789343871745284,488.0,0.256555081998869,0.337526443189925
-120.05,36.95,0.3333333333333333,2287.0,534.0,0.03744499565570784,505.0,0.1208810912952925,0.10350678966272303
-122.42,37.62,0.6862745098039215,1538.0,256.0,0.01872249782785392,247.0,0.26959628143060094,0.624535568925489
-120.38,34.96,0.1568627450980392,2813.0,492.0,0.0319795958406906,490.0,0.24435525027241006,0.4367012919534352
-118.3,33.74,0.9019607843137254,2223.0,410.0,0.03251212197651279,413.0,0.2735962262589482,0.5274225673296193
-118.28,34.01,0.8823529411764706,441.0,167.0,0.01732111325990078,144.0,0.09534351250327584,0.30412451907414817
-121.03,37.63,0.0784313725490196,2881.0,584.0,0.041677177050926315,570.0,0.17516310119860418,0.21649601444942496
-120.96,37.51,0.5686274509803921,1288.0,237.0,0.020095854704447996,233.0,0.13010165377029287,0.2558772953513594
-121.96,37.28,0.5294117647058824,5018.0,1066.0,0.0796827265338154,998.0,0.24258286092605624,0.533814293549305
-118.36,33.97,0.3333333333333333,1284.0,283.0,0.02766333137139494,289.0,0.2426173432090592,0.3727840297565783
-118.23,33.94,0.6666666666666666,1090.0,267.0,0.03744499565570784,263.0,0.11453635122274176,0.17031063789427672
-118.12,33.88,0.7647058823529411,2344.0,571.0,0.03649205414949971,544.0,0.18568019751451703,0.36474282580278017
-117.9,33.63,0.49019607843137253,4486.0,554.0,0.04470416771770509,549.0,0.6651977214107393,1.0
-118.02,33.74,0.49019607843137253,3842.0,609.0,0.05487821968104487,595.0,0.38813947393829057,0.4808248213409429
-122.48,37.76,0.9607843137254901,2236.0,484.0,0.032736343507385295,467.0,0.24812071557633686,0.6331953270295793
-122.72,38.88,0.5490196078431372,2781.0,435.0,0.024860562235488663,310.0,0.10280547854512352,0.16824879072663618
-122.2,38.09,0.3333333333333333,6860.0,1079.0,0.08974466773171894,1058.0,0.33074026565150827,0.32350588244996925
-119.57,37.94,0.3137254901960784,346.0,130.0,0.0013453291852350122,20.0,0.20594198700707578,0.2525783398831345
-117.2,32.79,0.588235294117647,3417.0,533.0,0.03481039266795594,532.0,0.2950924814830141,0.5381441726013502
-118.21,33.9,0.6666666666666666,2420.0,579.0,0.056251576557638946,540.0,0.10908815050826888,0.18474356806776054
-123.48,40.34,0.35294117647058826,518.0,108.0,0.005969898259480366,80.0,0.15230134756761976,0.10206349664537465
-122.14,37.36,0.43137254901960786,11294.0,1377.0,0.10754225174472379,1367.0,0.8026647908304714,1.0
-120.67,35.3,0.6078431372549019,4202.0,986.0,0.06463185627399871,956.0,0.11838457400587578,0.44680434307487393
-117.98,33.9,0.09803921568627451,1537.0,347.0,0.014097928753608565,280.0,0.29837519482489894,0.2717535185421916
-117.31,34.08,0.8235294117647058,1697.0,387.0,0.033016620420975924,352.0,0.09817105970952127,0.12288815303854417
-121.89,37.35,0.9215686274509803,1562.0,439.0,0.041088595532385995,424.0,0.14257734376077574,0.33505222658875633
-117.35,33.19,0.5294117647058824,2823.0,476.0,0.03324084195184843,433.0,0.3222990027723756,0.37752627824215157
-116.97,33.74,0.588235294117647,2712.0,628.0,0.042489980100339136,629.0,0.0994538006372326,0.1468055801831745
-116.91,32.85,0.39215686274509803,4152.0,703.0,0.06311836094060932,697.0,0.27652722031420257,0.2979389775712265
-122.63,38.96,0.3137254901960784,1708.0,459.0,0.017657445556209534,312.0,0.08621260396408327,0.10103257306155439
-118.23,34.07,0.7647058823529411,506.0,119.0,0.011042910395470725,114.0,0.18582502310312965,0.26556797703926993
-117.24,32.8,0.3333333333333333,2205.0,661.0,0.024412119173743658,580.0,0.2277141004951656,0.20103216069212085
-117.55,33.95,0.3137254901960784,3196.0,444.0,0.04422769696460103,462.0,0.37471207293692504,0.4420620945893007
-122.28,37.51,0.6274509803921569,4719.0,435.0,0.055410745816867064,757.0,0.38664983931256125,0.8041224572269805
-117.11,32.75,0.6470588235294117,2131.0,594.0,0.038397937161915974,562.0,0.11124674142425624,0.17958895014865917
-117.96,33.82,0.5490196078431372,2176.0,468.0,0.04565710922391322,428.0,0.22117625963779808,0.3410315833749139
-118.39,34.02,0.8627450980392156,1577.0,421.0,0.0291207713220662,375.0,0.20259030909918485,0.6175252885555111
-118.38,33.88,0.6274509803921569,1313.0,244.0,0.015639451778357016,217.0,0.33102991682873345,0.7101022263825717
-118.04,33.99,0.9019607843137254,2530.0,565.0,0.03528686342106001,509.0,0.21707286796044195,0.37546443107451105
-117.23,32.8,0.411764705882353,2981.0,873.0,0.04899240449564169,745.0,0.12746720734886413,0.3620624244848475
-117.85,33.81,0.49019607843137253,4186.0,767.0,0.06849967768154937,777.0,0.3097750375856885,0.48061863662417886
-122.1,37.68,0.7254901960784313,1779.0,413.0,0.029653297457888392,400.0,0.17905270272134183,0.3420625069587342
-117.05,32.56,0.3137254901960784,985.0,233.0,0.022646374618122706,223.0,0.16379774072081765,0.24639279838021289
-122.9,41.46,0.588235294117647,1277.0,263.0,0.016732531741360464,241.0,0.08477814099115875,0.09629032457598113
-121.34,38.62,0.37254901960784315,4021.0,864.0,0.04638582919924886,730.0,0.13474296906249572,0.28453697098156294
-122.41,38.07,0.37254901960784315,4536.0,708.0,0.05070209366854452,701.0,0.3822981751975835,0.8678335347070735
-118.27,34.0,0.8235294117647058,1638.0,434.0,0.033913506544465934,390.0,0.057957821271430746,0.19752702050713192
-117.49,33.99,0.39215686274509803,2050.0,392.0,0.03223184506292217,336.0,0.2993131129225804,0.20907336464591897
-117.74,33.89,0.058823529411764705,37937.0,5471.0,0.4517783570167325,5189.0,0.4823933462986718,0.7243289718392915
-118.41,34.0,0.7254901960784313,324.0,70.0,0.007427338210151629,73.0,0.14138425676887217,0.5286596756302037
-119.61,36.94,0.25490196078431376,863.0,151.0,0.00874463970402758,135.0,0.2598584847105557,0.2820627543803943
-121.07,37.71,0.7450980392156862,223.0,37.0,0.0024944645309565847,37.0,0.1982800237238107,0.4072168774561754
-118.25,33.97,0.8235294117647058,1735.0,535.0,0.06404327475545839,524.0,0.0973779672004524,0.17278485449544537
-117.02,34.03,0.35294117647058826,4415.0,648.0,0.045516970767117915,619.0,0.2576654115115654,0.364124271652488
-119.19,34.16,0.6666666666666666,2733.0,510.0,0.05075814905126265,511.0,0.27025834126425846,0.34721712487783557
-118.03,33.95,0.6470588235294117,1882.0,428.0,0.028896549791193698,375.0,0.2173073474848623,0.326186283767902
-120.0,36.7,0.6274509803921569,1902.0,370.0,0.03265226043330811,358.0,0.15070826609288152,0.11505313380151008
-121.92,36.55,0.7058823529411764,2190.0,419.0,0.013649485691863562,300.0,0.22656928869946624,0.9294827650195258
-122.43,37.74,0.9999999999999999,2637.0,539.0,0.032400011211076545,497.0,0.23342436656046123,0.6558756458736253
-118.38,33.87,0.39215686274509803,4151.0,1018.0,0.057484794977437706,925.0,0.309112977752031,0.5729893897344753
-118.11,33.83,0.6862745098039215,1726.0,287.0,0.02289862384035427,288.0,0.3501193086991904,0.4187632215949625
-121.63,36.65,0.8431372549019608,309.0,121.0,0.00874463970402758,80.0,0.07635756748182784,0.20103216069212085
-122.45,37.81,0.9999999999999999,1375.0,322.0,0.007959864345973823,184.0,0.2346795216617702,1.0
-121.4,38.63,0.588235294117647,1540.0,452.0,0.030157795902351524,444.0,0.09359870898332438,0.17257866977868133
-117.95,34.02,0.35294117647058826,1129.0,258.0,0.02514083914907929,228.0,0.23276230672680376,0.24866083026461744
-117.06,32.57,0.29411764705882354,1269.0,282.0,0.04501247232265478,298.0,0.1516254948207611,0.2917534360683049
-118.37,34.17,0.09803921568627451,854.0,350.0,0.015106925642534824,321.0,0.02206176466531496,0.6391746838157369
