longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,rooms_per_household,bedrooms_per_room ,population_per_household
-121.2,37.8,0.450980392,1698.0,344.0,0.025897587,313.0,0.21121088,0.238763964,5.424920127795527,0.20259128386336867,8.273989456869009e-05
-117.2,33.07,0.078431373,10394.0,1617.0,0.125928417,1553.0,0.374408629,0.817112094,6.692852543464262,0.1555705214546854,8.108719703799098e-05
-117.38,33.98,1.0,2274.0,571.0,0.032624233,504.0,0.105412339,0.178558027,4.511904761904762,0.2510993843447669,6.473062103174603e-05
-121.14,37.46,0.058823529,2919.0,503.0,0.044536002,491.0,0.327257555,0.302887411,5.945010183299389,0.1723192874272011,9.070468839103869e-05
-122.94,38.57,0.62745098,1530.0,266.0,0.020320076,250.0,0.317278382,0.518968994,6.12,0.1738562091503268,8.1280304e-05
-121.96,37.74,0.019607843,200.0,20.0,0.000616609,9.0,1.0,0.690720863,22.22222222222222,0.1,6.85121111111111e-05
-117.32,33.22,0.294117647,1057.0,232.0,0.008772667,221.0,0.154604764,0.15814574,4.782805429864253,0.2194891201513718,3.96953257918552e-05
-118.19,34.05,0.549019608,855.0,199.0,0.021917655,169.0,0.151480669,0.221032078,5.059171597633136,0.2327485380116959,0.00012969026627218934
-118.19,33.86,0.666666667,1133.0,296.0,0.02160935,271.0,0.119874209,0.25257834,4.180811808118081,0.2612533097969991,7.973929889298892e-05
-118.36,33.88,0.411764706,1388.0,336.0,0.02598167,287.0,0.158494366,0.536082325,4.83623693379791,0.2420749279538905,9.05284668989547e-05
-122.3,37.54,0.745098039,4292.0,1097.0,0.049188598,987.0,0.16831492,0.671133315,4.348530901722391,0.25559179869524695,4.983647213779129e-05
-117.68,33.48,0.274509804,1786.0,299.0,0.020292049,293.0,0.313981876,0.446185789,6.09556313993174,0.1674132138857783,6.925613993174061e-05
-119.69,36.74,0.31372549,2438.0,598.0,0.043723199,538.0,0.072067971,0.097939802,4.5315985130111525,0.24528301886792453,8.126988661710037e-05
-121.93,37.3,0.254901961,6277.0,1742.0,0.084699683,1630.0,0.245886264,0.451958961,3.850920245398773,0.2775211088099411,5.1962995705521474e-05
-120.91,38.62,0.215686275,4545.0,748.0,0.056896213,718.0,0.254093047,0.397113826,6.33008356545961,0.1645764576457646,7.92426364902507e-05
-118.4,34.17,0.450980392,6347.0,435.0,0.082457468,1492.0,0.19686625,0.425773502,4.25402144772118,0.06853631636993855,5.526639946380697e-05
-118.61,34.17,0.352941176,5944.0,1345.0,0.066397601,1250.0,0.233238162,0.647215888,4.7552,0.226278600269179,5.31180808e-05
-122.26,37.54,0.294117647,2118.0,333.0,0.021497239,318.0,0.465359098,0.744328889,6.660377358490566,0.15722379603399433,6.760138050314466e-05
-121.3,37.96,0.450980392,1212.0,366.0,0.033605202,343.0,0.088798775,0.127424217,3.5335276967930027,0.30198019801980197,9.797434985422741e-05
-120.23,37.96,1.0,1230.0,262.0,0.016984781,243.0,0.103846843,0.109692331,5.061728395061729,0.21300813008130082,6.98962181069959e-05
-118.49,34.03,0.568627451,4061.0,927.0,0.041593094,865.0,0.253982704,0.866184057,4.694797687861271,0.22826889928589017,4.808450173410404e-05
-121.91,36.85,0.411764706,2442.0,624.0,0.036379943,290.0,0.183197473,0.587628505,8.420689655172414,0.25552825552825553,0.0001254480793103448
-122.16,37.45,0.901960784,4234.0,435.0,0.050589983,1093.0,0.257224038,0.845359401,3.8737419945105214,0.10273972602739725,4.6285437328453793e-05
-122.3,37.57,0.68627451,2406.0,436.0,0.033240842,403.0,0.295982124,0.538350357,5.970223325062035,0.18121363258520365,8.248347890818858e-05
-117.95,33.63,0.509803922,2489.0,481.0,0.030241879,443.0,0.370877643,0.708865118,5.618510158013544,0.19325030132583368,6.826609255079007e-05
-122.42,37.8,1.0,3321.0,1115.0,0.044087559,1034.0,0.110260548,0.914018911,3.211798839458414,0.335742246311352,4.263787137330754e-05
-122.54,37.97,0.745098039,4193.0,762.0,0.051290675,737.0,0.353539951,0.695050742,5.689280868385346,0.1817314571905557,6.959386024423337e-05
-119.22,35.68,0.294117647,2874.0,677.0,0.086185151,651.0,0.095474545,0.082888318,4.414746543778802,0.23556019485038274,0.0001323888648233487
-118.19,34.02,0.843137255,2702.0,770.0,0.091286191,721.0,0.128108578,0.267629824,3.7475728155339807,0.2849740932642487,0.00012661052843273231
-122.44,37.73,1.0,2838.0,567.0,0.039462989,526.0,0.229686487,0.508041204,5.395437262357414,0.19978858350951373,7.50246939163498e-05
-118.25,33.98,0.843137255,1087.0,335.0,0.04030382,310.0,0.080467856,0.201032161,3.5064516129032257,0.30818767249310025,0.00013001232258064515
-120.31,38.02,0.196078431,2366.0,398.0,0.029232882,387.0,0.228989945,0.257114404,6.113695090439276,0.16821639898562976,7.553716279069768e-05
-116.37,33.69,0.117647059,8806.0,1542.0,0.023963676,448.0,0.503482711,0.624947938,19.65625,0.17510788099023394,5.349034821428571e-05
-118.4,34.23,0.705882353,1404.0,266.0,0.024832535,274.0,0.241720804,0.360825316,5.124087591240876,0.18945868945868946,9.06296897810219e-05
-119.31,36.32,0.431372549,2945.0,592.0,0.039687211,532.0,0.142991131,0.152166383,5.535714285714286,0.20101867572156196,7.460002067669173e-05
-119.76,36.73,0.745098039,1553.0,363.0,0.040528042,341.0,0.064964621,0.0628884,4.55425219941349,0.23374114616870573,0.00011885056304985337
-122.31,40.89,0.333333333,754.0,161.0,0.006838757,107.0,0.121267293,0.131547911,7.046728971962617,0.21352785145888595,6.391361682242991e-05
-121.85,37.3,0.352941176,6275.0,1546.0,0.120771322,1466.0,0.15702542,0.337320258,4.280354706684856,0.24637450199203187,8.238152933151433e-05
-122.48,37.72,0.862745098,1405.0,338.0,0.020460215,342.0,0.249079323,0.355670698,4.108187134502924,0.2405693950177936,5.982519005847953e-05
-121.81,37.23,0.450980392,2413.0,369.0,0.034586171,381.0,0.409159874,0.499381446,6.333333333333333,0.15292167426440115,9.077735170603675e-05
-120.97,37.61,0.294117647,1326.0,375.0,0.024692396,375.0,0.094557316,0.183300275,3.536,0.2828054298642534,6.584638933333333e-05
-117.77,33.6,0.62745098,247.0,80.0,0.004596541,70.0,0.221100399,0.458763057,3.5285714285714285,0.32388663967611336,6.566487142857143e-05
-120.65,35.12,0.352941176,2949.0,662.0,0.039855377,548.0,0.169763176,0.336289335,5.381386861313868,0.22448287555103424,7.27287901459854e-05
-118.24,34.03,1.0,142.0,47.0,0.003755711,45.0,0.091957352,0.613401594,3.1555555555555554,0.33098591549295775,8.346024444444445e-05
-122.12,37.48,0.68627451,880.0,177.0,0.022197932,188.0,0.228927877,0.297732793,4.680851063829787,0.20113636363636364,0.00011807410638297873
-121.99,37.26,0.549019608,2718.0,365.0,0.02743911,339.0,0.511958456,1.0,8.017699115044248,0.13428991905813098,8.094132743362832e-05
-123.1,39.15,0.607843137,1143.0,208.0,0.012640489,188.0,0.229886484,0.20845481,6.079787234042553,0.18197725284339458,6.723664361702127e-05
-117.36,34.54,0.117647059,3940.0,764.0,0.059895176,711.0,0.174880346,0.157321001,5.541490857946554,0.19390862944162437,8.424075386779185e-05
-117.97,33.78,0.666666667,3148.0,597.0,0.059054346,587.0,0.237789824,0.389278807,5.362862010221465,0.18964421855146124,0.00010060365587734243
-122.28,37.91,0.725490196,2501.0,348.0,0.022478208,329.0,0.417766651,0.708246564,7.601823708206687,0.13914434226309477,6.832282066869301e-05
-117.99,34.05,0.666666667,1792.0,317.0,0.04030382,306.0,0.227017558,0.280619461,5.856209150326797,0.17689732142857142,0.00013171183006535948
-115.73,33.36,0.352941176,749.0,238.0,0.013257098,169.0,0.0877781,0.072166713,4.431952662721893,0.3177570093457944,7.844436686390533e-05
-118.0,34.07,0.647058824,1696.0,456.0,0.045012472,426.0,0.120694887,0.254640187,3.9812206572769955,0.2688679245283019,0.00010566307981220656
-122.22,40.18,0.235294118,3719.0,803.0,0.049076488,764.0,0.127708583,0.152372568,4.867801047120419,0.21591825759612798,6.423624083769634e-05
-118.25,33.97,0.705882353,794.0,210.0,0.022730458,213.0,0.123570709,0.200001237,3.727699530516432,0.26448362720403024,0.00010671576525821595
-122.43,37.74,1.0,2229.0,498.0,0.030157796,472.0,0.311699149,0.637731391,4.7224576271186445,0.2234185733512786,6.389363559322034e-05
-116.37,33.72,0.352941176,6190.0,1355.0,0.062754001,1043.0,0.172563137,0.283093678,5.934803451581975,0.21890145395799676,6.016682742090125e-05
-122.04,36.95,0.68627451,1862.0,364.0,0.030185824,364.0,0.272878995,0.512989637,5.115384615384615,0.19548872180451127,8.292808791208792e-05
-121.37,36.89,0.392156863,2471.0,473.0,0.04904846,451.0,0.243106992,0.574845052,5.478935698447893,0.1914204775394577,0.0001087549002217295
-118.37,33.82,0.68627451,2416.0,394.0,0.031166793,386.0,0.396966938,0.72556608,6.259067357512953,0.1630794701986755,8.074298704663213e-05
-117.3,34.14,0.705882353,1454.0,261.0,0.02124499,248.0,0.127163763,0.15072309,5.862903225806452,0.17950481430536452,8.566528225806451e-05
-118.17,33.77,0.705882353,1127.0,327.0,0.013705541,331.0,0.150004828,0.467422815,3.404833836858006,0.290150842945874,4.140646827794562e-05
-122.45,37.71,0.882352941,2559.0,506.0,0.043695171,498.0,0.26790665,0.527010198,5.13855421686747,0.19773348964439233,8.774130722891566e-05
-116.25,33.81,0.450980392,880.0,187.0,0.014125956,169.0,0.204024772,0.108249038,5.207100591715976,0.2125,8.358553846153847e-05
-118.46,34.18,0.509803922,2582.0,719.0,0.057036352,718.0,0.178466504,0.328248131,3.596100278551532,0.2784663051897754,7.943781615598885e-05
-118.37,33.77,0.490196078,6339.0,876.0,0.071106253,880.0,0.665149446,1.0,7.203409090909091,0.13819214387127307,8.080256022727272e-05
-118.43,34.28,0.568627451,1384.0,308.0,0.057484795,301.0,0.173328644,0.26309376,4.598006644518272,0.22254335260115607,0.0001909793853820598
-119.82,34.44,0.411764706,2239.0,475.0,0.028392051,434.0,0.301726873,0.578144008,5.158986175115207,0.2121482804823582,6.541947235023041e-05
-121.98,37.31,0.647058824,2034.0,359.0,0.028392051,375.0,0.366394946,0.563504893,5.424,0.17649950835791545,7.571213600000001e-05
-122.35,37.56,1.0,1659.0,191.0,0.014462289,201.0,0.960124688,1.0,8.253731343283581,0.11512959614225438,7.195168656716418e-05
-118.44,34.15,0.843137255,1778.0,251.0,0.017881667,251.0,0.658956428,1.0,7.083665338645418,0.14116985376827895,7.124170119521912e-05
-117.65,34.07,1.0,1041.0,252.0,0.015555369,231.0,0.098184853,0.210722842,4.5064935064935066,0.2420749279538905,6.733925974025974e-05
-118.16,34.6,0.019607843,11008.0,1549.0,0.114773396,1367.0,0.412863271,0.390515915,8.052670080468179,0.14071584302325582,8.396005559619605e-05
-118.3,33.94,0.68627451,2041.0,531.0,0.038874408,464.0,0.104239942,0.173815778,4.398706896551724,0.26016658500734935,8.378105172413793e-05
-118.06,34.06,0.529411765,2127.0,625.0,0.088483422,620.0,0.143198025,0.327629577,3.4306451612903226,0.2938410907381288,0.00014271519677419356
-118.32,34.06,0.823529412,2808.0,584.0,0.046273718,569.0,0.250003448,0.869689197,4.934973637961336,0.20797720797720798,8.132463620386643e-05
-117.35,33.21,0.450980392,1586.0,262.0,0.025477171,298.0,0.258624019,0.278969984,5.322147651006712,0.16519546027742749,8.549386241610738e-05
-118.35,34.1,0.490196078,3977.0,1050.0,0.048123546,935.0,0.197107626,0.720617647,4.253475935828877,0.26401810409856674,5.1469033155080215e-05
-117.9,34.08,0.607843137,5482.0,1251.0,0.095938788,1117.0,0.192714583,0.390515915,4.907788719785139,0.22820138635534476,8.588969382273947e-05
-119.87,36.76,0.647058824,1649.0,323.0,0.025673365,316.0,0.163797741,0.122681968,5.218354430379747,0.1958762886597938,8.124482594936708e-05
-119.73,34.35,0.37254902,1648.0,319.0,0.025280978,307.0,0.26724459,0.660205525,5.368078175895765,0.19356796116504854,8.23484625407166e-05
-118.14,34.14,0.31372549,3404.0,1011.0,0.047394826,949.0,0.169045944,0.55113381,3.5869336143308748,0.29700352526439483,4.994186090621707e-05
-119.22,34.34,0.549019608,3128.0,672.0,0.050786177,648.0,0.171183846,0.331340902,4.827160493827161,0.21483375959079284,7.837372993827161e-05
-122.47,37.78,1.0,2951.0,647.0,0.040500014,591.0,0.182018179,0.839998598,4.993231810490694,0.21924771263978313,6.852794247038917e-05
-115.84,33.49,0.37254902,1660.0,379.0,0.017769556,250.0,0.105846816,0.111135624,6.64,0.2283132530120482,7.1078224e-05
-119.31,36.63,0.490196078,1874.0,416.0,0.051318703,432.0,0.079219597,0.082888318,4.337962962962963,0.22198505869797225,0.00011879329398148148
-118.44,34.04,0.588235294,2670.0,662.0,0.042938423,631.0,0.177342381,0.686184799,4.231378763866878,0.24794007490636705,6.804821394611727e-05
-119.91,37.23,0.31372549,2171.0,389.0,0.029120771,375.0,0.215521165,0.163712727,5.789333333333333,0.17918010133578996,7.765538933333333e-05
-120.27,38.29,0.176470588,3486.0,695.0,0.008268169,124.0,0.196845561,0.18309409,28.112903225806452,0.1993689041881813,6.667878225806452e-05
-121.13,37.74,0.392156863,2376.0,475.0,0.032848454,441.0,0.213907394,0.246598983,5.387755102040816,0.1999158249158249,7.448629024943311e-05
-116.96,32.87,0.31372549,4713.0,740.0,0.070854004,723.0,0.298526917,0.29587713,6.518672199170124,0.15701251856566942,9.800000553250346e-05
-118.37,33.87,0.333333333,2516.0,485.0,0.031531153,433.0,0.31113364,0.667215805,5.810623556581986,0.19276629570747217,7.282021478060046e-05
-118.19,34.11,0.725490196,1158.0,309.0,0.029373021,322.0,0.123177611,0.31814508,3.5962732919254656,0.266839378238342,9.122056211180124e-05
-122.12,37.67,0.62745098,3429.0,681.0,0.050309706,694.0,0.237210521,0.349897526,4.9409221902017295,0.19860017497812774,7.249237175792507e-05
-121.61,39.77,0.470588235,1612.0,313.0,0.023375095,303.0,0.169866623,0.153609676,5.32013201320132,0.19416873449131514,7.714552805280528e-05
-121.92,37.32,0.745098039,836.0,254.0,0.019647412,272.0,0.208666087,0.366186119,3.073529411764706,0.3038277511961722,7.223313235294117e-05
-118.28,33.94,0.156862745,456.0,130.0,0.012192046,114.0,0.027261693,0.136702529,4.0,0.2850877192982456,0.00010694777192982456
-118.1,33.88,0.333333333,8046.0,1221.0,0.119762325,1228.0,0.417345968,0.628040709,6.552117263843648,0.1517524235645041,9.752632328990228e-05
-118.28,34.05,0.666666667,1627.0,838.0,0.084363351,791.0,0.07286796,0.283506047,2.056890012642225,0.5150583896742471,0.00010665404677623263
-118.54,34.3,0.411764706,4423.0,622.0,0.055831161,582.0,0.532130591,0.744741259,7.599656357388316,0.1406285326701334,9.592982989690721e-05
-122.44,37.65,0.725490196,5277.0,1008.0,0.075450545,997.0,0.239465663,0.538556542,5.292878635907723,0.19101762364980102,7.567757773319959e-05
-118.17,33.77,0.215686275,4409.0,1401.0,0.085904874,1262.0,0.122818996,0.288042111,3.4936608557844693,0.3177591290542073,6.807042313787639e-05
-121.95,38.43,0.352941176,3011.0,551.0,0.046582023,535.0,0.320926608,0.449072375,5.6280373831775705,0.18299568249750914,8.706920186915888e-05
-121.25,38.66,0.490196078,3670.0,556.0,0.045208666,550.0,0.311726735,0.318763634,6.672727272727273,0.15149863760217983,8.219757454545455e-05
-118.22,33.99,0.098039216,1499.0,437.0,0.049076488,447.0,0.263203266,0.264330869,3.353467561521253,0.2915276851234156,0.00010979080089485459
-121.53,38.5,0.31372549,3087.0,477.0,0.038173716,495.0,0.411497772,0.41608282,6.236363636363636,0.15451895043731778,7.711861818181818e-05
-122.03,37.99,0.705882353,1755.0,327.0,0.024636341,350.0,0.282071971,0.312578092,5.014285714285714,0.18632478632478633,7.038954571428571e-05
-120.89,37.33,0.509803922,2692.0,481.0,0.042461952,447.0,0.106329568,0.163300358,6.022371364653244,0.1786775631500743,9.499318120805368e-05
-122.74,38.43,0.196078431,4670.0,1007.0,0.068023207,962.0,0.174770003,0.262475206,4.854469854469855,0.21563169164882226,7.071019438669438e-05
-118.25,33.97,0.607843137,879.0,257.0,0.029541187,230.0,0.081219569,0.205774409,3.8217391304347825,0.2923777019340159,0.00012843994347826087
-117.04,32.68,0.254901961,1320.0,270.0,0.02634603,260.0,0.316878388,0.283918417,5.076923076923077,0.20454545454545456,0.00010133088461538461
-122.2,37.48,0.568627451,1170.0,258.0,0.017012809,243.0,0.202948925,0.512371083,4.814814814814815,0.2205128205128205,7.001155967078189e-05
-117.05,32.69,0.254901961,1689.0,555.0,0.036884442,527.0,0.183452642,0.265567977,3.204933586337761,0.3285968028419183,6.998945351043644e-05
-121.86,36.6,0.588235294,1044.0,285.0,0.021273018,301.0,0.175038965,0.371753106,3.46843853820598,0.27298850574712646,7.067447840531561e-05
-118.26,34.17,0.37254902,5949.0,1417.0,0.072591721,1337.0,0.231562323,0.625978862,4.449513836948392,0.2381912926542276,5.4294480927449515e-05
-122.0,38.36,0.647058824,1502.0,282.0,0.024019731,297.0,0.196128329,0.24866083,5.057239057239057,0.1877496671105193,8.087451515151515e-05
-120.99,37.8,0.607843137,2564.0,513.0,0.033493091,459.0,0.166094261,0.202887823,5.586056644880174,0.2000780031201248,7.296969716775599e-05
-122.42,37.65,0.745098039,4402.0,894.0,0.082345357,887.0,0.231486462,0.463505305,4.962795941375423,0.20308950477055884,9.283580270574972e-05
-121.81,37.99,0.333333333,2807.0,445.0,0.036772331,437.0,0.297892443,0.320413112,6.423340961098398,0.15853224082650516,8.414721052631579e-05
-119.86,36.43,0.647058824,1175.0,251.0,0.01905883,261.0,0.083978152,0.089486229,4.501915708812261,0.21361702127659574,7.302233716475096e-05
-117.87,33.71,0.235294118,1087.0,340.0,0.022814541,342.0,0.209148839,0.510309236,3.1783625730994154,0.31278748850046,6.670918421052632e-05
-117.15,32.76,0.705882353,1921.0,502.0,0.022646375,472.0,0.15517717,0.329897609,4.069915254237288,0.26132222800624677,4.7979608050847455e-05
-116.43,33.81,0.137254902,6710.0,1343.0,0.05790521,781.0,0.208438504,0.206392963,8.591549295774648,0.20014903129657227,7.414239436619718e-05
-124.21,41.75,0.37254902,3810.0,787.0,0.055775106,721.0,0.103964083,0.10701193,5.284327323162275,0.20656167979002624,7.735798335644937e-05
-118.39,34.07,0.862745098,3143.0,553.0,0.032231845,564.0,0.36387774,1.0,5.572695035460993,0.1759465478841871,5.7148661347517734e-05
-124.14,40.59,0.411764706,1665.0,405.0,0.02306679,382.0,0.073281748,0.106805745,4.358638743455497,0.24324324324324326,6.038426701570681e-05
-115.59,32.85,0.37254902,1608.0,274.0,0.024075787,248.0,0.301726873,0.156290077,6.483870967741935,0.17039800995024876,9.707978629032259e-05
-121.84,37.38,0.647058824,762.0,182.0,0.017040836,193.0,0.21121088,0.385155113,3.948186528497409,0.2388451443569554,8.829448704663213e-05
-118.17,34.1,0.921568627,2514.0,595.0,0.069536702,601.0,0.180321651,0.262887576,4.183028286189684,0.23667462211614956,0.00011570166722129785
-123.22,39.28,0.294117647,5569.0,1106.0,0.088147089,1088.0,0.182452656,0.263712315,5.118566176470588,0.19859938947746453,8.10175450367647e-05
-117.98,33.98,0.509803922,2275.0,346.0,0.029036688,333.0,0.394601454,0.656700385,6.831831831831832,0.15208791208791209,8.719726126126127e-05
-118.31,33.8,0.568627451,3096.0,757.0,0.057316629,704.0,0.181038882,0.450103299,4.3977272727272725,0.24450904392764858,8.141566619318182e-05
-115.48,32.8,0.392156863,1260.0,246.0,0.022478208,239.0,0.146018676,0.151547829,5.2719665271966525,0.19523809523809524,9.405107949790794e-05
-122.13,37.69,0.647058824,1131.0,278.0,0.015611424,237.0,0.163797741,0.302475041,4.772151898734177,0.2458001768346596,6.587098734177215e-05
-119.29,36.54,0.333333333,2581.0,628.0,0.07648757,592.0,0.092619412,0.089280044,4.359797297297297,0.24331654397520341,0.00012920197635135137
-121.01,37.66,0.68627451,3679.0,613.0,0.038201743,581.0,0.27586516,0.281238016,6.332185886402754,0.16662136450122317,6.57517091222031e-05
-122.11,37.87,0.62745098,3398.0,500.0,0.037781328,457.0,0.419408008,0.616906734,7.435448577680525,0.14714537963507945,8.267249015317288e-05
-122.49,37.76,1.0,1792.0,305.0,0.021833572,287.0,0.244079392,0.655050907,6.2439024390243905,0.17020089285714285,7.60751637630662e-05
-116.86,33.84,0.333333333,521.0,118.0,0.004792735,74.0,0.157163349,0.156908631,7.04054054054054,0.22648752399232247,6.47666891891892e-05
-118.05,33.86,0.294117647,2676.0,391.0,0.038510048,395.0,0.417332175,0.691545602,6.774683544303797,0.1461136023916293,9.749379240506329e-05
-119.03,35.34,0.647058824,2221.0,436.0,0.031615236,408.0,0.175769989,0.110310885,5.443627450980392,0.19630796938316075,7.748832352941176e-05
-119.45,36.59,0.784313725,1749.0,342.0,0.032736344,314.0,0.081902319,0.105362452,5.570063694267516,0.1955403087478559,0.00010425587261146498
-117.19,34.1,0.078431373,2167.0,384.0,0.032820427,358.0,0.242169074,0.170516823,6.053072625698324,0.17720350715274574,9.167717039106145e-05
-118.7,34.53,0.078431373,14275.0,2474.0,0.200538132,2311.0,0.339891864,0.45628884,6.176979662483773,0.17330998248686516,8.677547901341411e-05
-117.97,34.06,0.647058824,3580.0,684.0,0.078001065,636.0,0.244617316,0.312990462,5.628930817610063,0.19106145251396647,0.00012264318396226415
-117.23,32.87,0.274509804,2290.0,662.0,0.02889655,594.0,0.173135543,0.390103546,3.855218855218855,0.28908296943231443,4.8647390572390575e-05
-122.22,37.78,0.980392157,1637.0,463.0,0.043162645,393.0,0.137177418,0.214640352,4.1653944020356235,0.28283445326817347,0.00010982861323155216
-119.86,36.45,0.352941176,2439.0,462.0,0.039603128,469.0,0.134308492,0.12495,5.20042643923241,0.18942189421894218,8.444163752665245e-05
-117.31,33.07,0.392156863,2035.0,534.0,0.026486168,467.0,0.192997338,0.730720698,4.357601713062098,0.2624078624078624,5.671556316916488e-05
-117.99,33.86,0.37254902,2303.0,612.0,0.044956417,564.0,0.165521855,0.332165641,4.083333333333333,0.265740338688667,7.970995921985816e-05
-118.3,34.26,0.529411765,1643.0,489.0,0.03192354,458.0,0.183500917,0.382680896,3.587336244541485,0.29762629336579427,6.970205240174672e-05
-121.95,37.74,0.352941176,1127.0,170.0,0.014434261,167.0,0.402242728,0.484536146,6.748502994011976,0.15084294587400177,8.64327005988024e-05
-120.46,34.65,0.411764706,1298.0,358.0,0.03556714,363.0,0.07923339,0.211341397,3.5757575757575757,0.275808936825886,9.798110192837464e-05
-118.11,34.05,0.431372549,3436.0,565.0,0.048375795,529.0,0.378905119,0.518968994,6.495274102079395,0.16443538998835855,9.144762759924385e-05
-122.22,38.1,0.764705882,2549.0,478.0,0.035651223,494.0,0.168756293,0.199176498,5.159919028340081,0.18752451941938014,7.216846761133604e-05
-119.82,36.81,0.470588235,3305.0,551.0,0.032119734,500.0,0.31516117,0.280207092,6.61,0.16671709531013615,6.423946799999999e-05
-118.01,33.88,0.352941176,1434.0,391.0,0.030410045,341.0,0.197866236,0.524948351,4.205278592375366,0.27266387726638774,8.917901759530792e-05
-118.45,34.0,0.921568627,1923.0,408.0,0.03192354,433.0,0.281037503,0.642679824,4.441108545034642,0.2121684867394696,7.372642032332563e-05
-118.23,33.95,0.705882353,2667.0,671.0,0.080215253,683.0,0.012634308,0.149485982,3.904831625183016,0.25159355080614926,0.00011744546559297219
-117.98,33.87,0.549019608,1310.0,332.0,0.026177864,294.0,0.228058923,0.2962895,4.45578231292517,0.2534351145038168,8.90403537414966e-05
-118.09,33.95,0.607843137,1083.0,206.0,0.020572325,218.0,0.210921229,0.321237851,4.967889908256881,0.1902123730378578,9.436846330275228e-05
-118.29,34.17,0.215686275,2238.0,682.0,0.052664032,611.0,0.165521855,0.398557119,3.662847790507365,0.30473637176050045,8.619317839607201e-05
-122.29,37.94,0.37254902,7578.0,1426.0,0.10185263,1362.0,0.271637633,0.360825316,5.563876651982379,0.1881762998152547,7.478166666666667e-05
-123.8,39.46,0.666666667,1718.0,345.0,0.019479245,299.0,0.167197694,0.240413442,5.745819397993311,0.20081490104772992,6.514797658862876e-05
-117.47,33.92,0.333333333,3869.0,773.0,0.069985145,726.0,0.217817685,0.229073282,5.3292011019283745,0.19979322822434736,9.639827134986225e-05
-122.69,38.44,0.666666667,1356.0,241.0,0.017293086,216.0,0.210493648,0.316083233,6.277777777777778,0.17772861356932154,8.006058333333333e-05
-118.17,33.88,0.549019608,815.0,206.0,0.016452255,183.0,0.172776927,0.312784277,4.453551912568306,0.252760736196319,8.990303278688524e-05
-122.46,37.71,0.745098039,2076.0,482.0,0.048628045,445.0,0.185921573,0.447629082,4.665168539325843,0.2321772639691715,0.00010927650561797753
-118.35,33.99,0.921568627,2741.0,439.0,0.031166793,459.0,0.313892222,0.523917427,5.971677559912854,0.1601605253557096,6.790150980392157e-05
-118.2,34.2,0.843137255,2890.0,438.0,0.034081673,429.0,0.447380036,1.0,6.736596736596737,0.15155709342560553,7.94444592074592e-05
-122.12,37.82,0.490196078,2269.0,317.0,0.025645338,313.0,0.425221721,0.720617647,7.2492012779552715,0.1397091229616571,8.193398722044728e-05
-117.38,34.09,0.137254902,3955.0,815.0,0.061128395,725.0,0.196128329,0.232166053,5.455172413793103,0.20606826801517067,8.43150275862069e-05
-116.99,32.83,0.37254902,6696.0,1326.0,0.103254015,1291.0,0.186066399,0.287835926,5.186676994577847,0.19802867383512546,7.997987219209916e-05
-121.29,38.14,0.647058824,1500.0,337.0,0.018806581,282.0,0.138970497,0.197527021,5.319148936170213,0.22466666666666665,6.669000354609929e-05
-118.11,34.08,0.803921569,3172.0,644.0,0.051178564,642.0,0.199769658,0.470515586,4.940809968847352,0.2030264817150063,7.971738940809969e-05
-122.48,37.77,1.0,2556.0,595.0,0.033605202,568.0,0.233789879,0.687628092,4.5,0.23278560250391236,5.9164088028169015e-05
-119.77,36.74,0.980392157,1454.0,235.0,0.020348104,252.0,0.193969738,0.113609841,5.76984126984127,0.16162310866574967,8.074644444444444e-05
-116.97,32.83,0.31372549,6659.0,1402.0,0.089128059,1378.0,0.168901119,0.210929027,4.832365747460087,0.21054212344195825,6.467928809869375e-05
-118.53,34.45,0.490196078,828.0,149.0,0.014153984,158.0,0.326719631,0.351547004,5.2405063291139244,0.17995169082125603,8.958217721518987e-05
-122.3,37.87,0.176470588,503.0,118.0,0.006306231,100.0,0.115212204,0.278351429,5.03,0.2345924453280318,6.306231e-05
-118.34,34.03,0.921568627,1426.0,331.0,0.021889627,356.0,0.07987476,0.214021798,4.00561797752809,0.2321178120617111,6.148771629213482e-05
-116.47,33.77,0.490196078,4300.0,767.0,0.043555032,669.0,0.269706625,0.221650632,6.4275037369207775,0.17837209302325582,6.510468161434978e-05
-122.09,37.71,0.666666667,2663.0,387.0,0.03035399,367.0,0.320678335,0.51835044,7.256130790190736,0.1453248216297409,8.270841961852861e-05
-118.07,33.88,0.31372549,2407.0,539.0,0.039771294,524.0,0.259444697,0.257114404,4.593511450381679,0.22393020357291235,7.589941603053435e-05
-116.88,33.02,0.294117647,3204.0,541.0,0.05087026,529.0,0.328250645,0.322681144,6.056710775047259,0.16885143570536829,9.616306238185255e-05
-121.43,38.66,0.666666667,1814.0,367.0,0.030073713,372.0,0.152963407,0.13629016,4.876344086021505,0.20231532524807055,8.084331451612903e-05
-116.98,32.72,0.058823529,1078.0,158.0,0.015919729,184.0,0.287361554,0.429484827,5.858695652173913,0.14656771799628943,8.652026630434783e-05
-120.98,39.08,0.37254902,4570.0,906.0,0.059474761,815.0,0.175197583,0.274227735,5.607361963190184,0.19824945295404814,7.297516687116565e-05
-117.93,34.09,0.666666667,1891.0,353.0,0.030550184,382.0,0.242534586,0.310310061,4.950261780104712,0.1866737176097303,7.997430366492147e-05
